id,location_id,section_id,table_name,attributes,min_capacity,max_capacity,assigned_staff_id,assigned_time,status,sort_order,is_enabled,created_time,modified_time
ebe462b3-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,P3,NULL,1,6,NULL,NULL,0,50,1,"2020-10-22 13:53:10","2024-06-16 18:17:14"
fceda490-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C1,NULL,1,6,NULL,"2024-07-04 01:37:47",0,16,1,"2020-10-22 13:46:29","2024-07-04 01:45:48"
03e0a552-491c-4a57-bb76-be03b0cf3bdf,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C17,NULL,1,4,NULL,"2024-07-04 01:58:00",1,47,1,"2023-01-04 11:55:54","2024-07-04 01:58:00"
0454b3c9-7698-4f88-b8c6-c56a856eaef8,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C2,NULL,1,2,NULL,"2024-07-04 02:10:22",1,32,1,"2023-01-04 11:55:49","2024-07-04 02:10:22"
077a9f1a-eebd-4647-b863-3f3d4384ea92,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C4,NULL,1,2,NULL,"2024-07-01 01:54:03",1,34,1,"2023-01-04 11:55:50","2024-07-01 01:54:03"
0df85d8e-0079-4dd4-a638-15a021a703d5,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A15,NULL,1,4,NULL,"2024-07-04 02:29:24",1,15,1,"2023-01-04 11:55:44","2024-07-04 02:29:24"
13da1e2b-6ab9-4c87-8f1e-74d79f550d8c,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A12,NULL,1,4,NULL,"2024-07-04 02:12:33",1,12,1,"2023-01-04 11:55:43","2024-07-04 02:12:33"
18510bc1-6732-4329-9f95-4bbe40d3224b,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B6,NULL,1,8,NULL,"2024-07-01 01:49:30",1,21,1,"2023-01-04 11:55:46","2024-07-01 01:49:30"
1fd6ded8-a4c0-468f-a08b-46330886b9f4,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A7,NULL,1,2,NULL,"2024-07-01 01:12:02",1,7,1,"2023-01-04 11:55:42","2024-07-01 01:12:02"
26d40c74-8f1b-45e8-a4ee-d6d300b8f834,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B5,NULL,1,8,NULL,"2024-07-01 01:49:20",1,20,1,"2023-01-04 11:55:46","2024-07-01 01:49:20"
2a2da657-ad4d-4e2a-a57c-c863c2f99336,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P8,NULL,1,6,NULL,"2024-06-30 02:21:49",1,57,1,"2024-05-23 07:26:30","2024-06-30 02:21:49"
2d3efb2d-3a51-4b00-9132-be66ade65b00,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P14,NULL,1,6,NULL,NULL,1,63,1,"2024-05-23 07:26:32","2024-05-27 06:17:52"
2d7a702e-29d0-44c9-bf48-4f0ef9384e94,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C16,NULL,1,4,NULL,"2024-07-01 01:21:27",1,46,1,"2023-01-04 11:55:54","2024-07-01 01:21:27"
2e9900fa-fb57-4d8e-a99c-0264857141db,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B3,NULL,1,6,NULL,"2024-07-01 01:32:16",1,18,1,"2023-01-04 11:55:45","2024-07-01 01:37:40"
2f92d2cd-8301-4892-9c10-b95d06b9dc0b,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C18,NULL,1,4,NULL,"2024-07-04 01:58:00",1,48,1,"2023-01-04 11:55:54","2024-07-04 01:58:00"
3837abdd-5a15-4388-a2fa-817b67e3eae6,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A11,NULL,1,2,NULL,"2024-07-01 02:08:29",1,11,1,"2023-01-04 11:55:43","2024-07-01 02:08:29"
3ed2c108-b92d-443d-8ba4-c3bd17685a42,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C8,NULL,1,4,NULL,"2024-07-01 02:04:14",1,38,1,"2023-01-04 11:55:51","2024-07-01 02:04:14"
4259711a-f535-4d9e-8084-8375ab7bb83d,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A14,NULL,1,4,NULL,"2024-07-04 02:29:24",1,14,1,"2023-01-04 11:55:44","2024-07-04 02:29:24"
42ce01cc-9370-4657-a364-59ae44e0e49b,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C1,NULL,1,4,NULL,"2024-07-01 01:53:49",1,31,1,"2023-01-04 11:55:49","2024-07-01 01:53:49"
4590368f-0f0f-4eab-88d9-30322837de1f,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B14,NULL,1,4,NULL,"2024-07-01 01:38:08",1,29,1,"2023-01-04 11:55:48","2024-07-01 01:47:06"
47173feb-484d-4838-bbb4-08f4c584504f,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P2,NULL,1,6,NULL,"2024-06-30 01:32:39",1,51,1,"2024-05-23 07:26:28","2024-06-30 01:32:39"
4aaa3f1c-b288-4600-934c-a2f4bdd2fd65,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C9,NULL,1,5,NULL,"2024-07-04 02:07:38",1,39,1,"2023-01-04 11:55:51","2024-07-04 02:17:50"
4b20cd73-3ab5-4681-b014-287b9524cfd1,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C11,NULL,1,4,NULL,"2024-07-01 01:27:09",1,41,1,"2023-01-04 11:55:52","2024-07-03 00:44:57"
4b84cd43-c8be-4923-b316-a1bbaecbb5da,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A6,NULL,1,4,NULL,"2024-07-01 01:12:02",1,6,1,"2023-01-04 11:55:41","2024-07-01 01:12:02"
54c06a1e-afb2-4c3f-9d24-2f6424e793da,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C6,NULL,1,4,NULL,"2024-07-01 01:32:47",1,36,1,"2023-01-04 11:55:50","2024-07-01 01:32:47"
5597f58c-c2e9-4362-9031-c952fc3b9dcd,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B12,NULL,1,4,NULL,"2024-06-30 01:56:48",1,27,1,"2023-01-04 11:55:48","2024-06-30 01:58:11"
56f2ed7a-d970-44ef-b337-914380561fbe,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B8,NULL,1,4,NULL,"2024-07-04 02:20:56",0,23,1,"2023-01-04 11:55:46","2024-07-04 02:28:17"
615e7db2-45ca-48a3-9644-26b1f313cbc8,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C5,NULL,1,4,NULL,"2024-07-01 01:54:03",1,35,1,"2023-01-04 11:55:50","2024-07-01 01:54:03"
639f66c8-b30a-4c9c-a04a-ee96f0cad319,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B11,NULL,1,2,NULL,"2024-07-01 01:24:04",1,26,1,"2023-01-04 11:55:47","2024-07-01 02:26:39"
66727ff7-d3b9-4b40-978e-b3b8718ae181,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B1,NULL,1,6,NULL,"2024-07-01 01:29:04",1,16,1,"2023-01-04 11:55:44","2024-07-01 01:34:33"
68b10b5b-ae7e-4ffe-b55a-c5c920426d8b,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C12,NULL,1,4,NULL,"2024-07-01 01:27:09",1,42,1,"2023-01-04 11:55:52","2024-07-04 01:51:31"
6e04b85c-f859-41f5-b8cb-cb775e944137,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C14,NULL,1,4,NULL,"2024-07-04 01:46:29",1,44,1,"2023-01-04 11:55:53","2024-07-04 01:46:29"
76eb9d77-8d1a-45c7-9683-28defe2ae1ff,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C3,NULL,1,4,NULL,"2024-07-04 02:10:22",1,33,1,"2023-01-04 11:55:50","2024-07-04 02:10:22"
7c4c0396-d5cb-4cff-a48c-09759851b99e,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P5,NULL,1,6,NULL,"2024-06-16 18:20:08",1,54,1,"2024-05-23 07:26:29","2024-06-16 18:20:08"
7ce4ddce-471b-408e-862d-f3ea0388938d,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B7,NULL,1,8,NULL,"2024-07-04 02:08:49",1,22,1,"2023-01-04 11:55:46","2024-07-04 02:08:49"
889fe294-7bb9-48d5-b58a-aaecd7b627c5,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A1,NULL,1,4,NULL,"2024-07-04 02:00:52",0,1,1,"2023-01-04 11:55:40","2024-07-04 02:05:55"
89f8b653-0875-4b40-908f-26b32f1d4156,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P12,NULL,1,6,NULL,NULL,1,61,1,"2024-05-23 07:26:31","2024-05-27 06:17:41"
8b96c5a2-ceb2-4d53-b865-a8076e50f36d,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B4,NULL,1,6,NULL,"2024-07-04 01:51:51",1,19,1,"2023-01-04 11:55:45","2024-07-04 02:01:48"
8c519c77-91ff-4257-9382-90c299d4010e,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P17,NULL,1,6,NULL,"2024-06-15 19:13:11",1,66,1,"2024-05-23 07:26:32","2024-06-15 19:13:11"
8fbaf954-3fef-46b8-979a-bca1f7cd343e,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P10,NULL,1,6,NULL,"2024-06-16 19:24:23",1,59,1,"2024-05-23 07:26:30","2024-06-16 19:56:46"
92255909-32c1-4c15-805d-43b4d36002f1,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P15,NULL,1,6,NULL,NULL,1,64,1,"2024-05-23 07:26:32","2024-05-27 06:18:02"
927b27bc-697f-4569-b6cc-75a35244e149,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A3,NULL,1,5,NULL,"2024-07-01 00:51:30",1,3,1,"2023-01-04 11:55:40","2024-07-01 00:51:30"
9782aabd-68ed-4c84-aab9-e79a75e33ba0,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A4,NULL,1,4,NULL,"2024-07-01 01:58:24",1,4,1,"2023-01-04 11:55:41","2024-07-01 01:58:24"
9a70aa2e-b1cb-491e-b5f0-73abd25aa00c,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P18,NULL,1,6,NULL,NULL,0,67,1,"2024-05-23 07:26:33","2024-05-25 20:31:43"
a39fd63a-f61d-4b63-a65f-67ade3462a6a,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B13,NULL,1,4,NULL,"2024-07-04 02:13:54",1,28,1,"2023-01-04 11:55:48","2024-07-04 02:13:54"
a7df6345-4513-438d-9ddb-4a0f750fd8e6,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P9,NULL,1,6,NULL,"2024-06-16 20:54:00",0,58,1,"2024-05-23 07:26:30","2024-06-16 22:54:54"
ad55ef39-4404-4255-8e9c-a07d78d3927a,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P4,NULL,1,6,NULL,"2024-06-16 19:53:11",1,53,1,"2024-05-23 07:26:29","2024-06-16 20:11:38"
aff199ec-0393-4c0a-a4ac-427c61fd32b9,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P16,NULL,1,6,NULL,"2024-05-25 20:38:30",1,65,1,"2024-05-23 07:26:32","2024-05-25 20:38:30"
b3f44837-0ec1-4a16-a9b7-38bfebd9b365,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B2,NULL,1,6,NULL,"2024-07-04 02:12:13",1,17,1,"2023-01-04 11:55:45","2024-07-04 02:19:01"
be367850-f892-423d-b95b-88991ae9a587,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A5,NULL,1,2,NULL,"2024-07-04 02:21:08",0,5,1,"2023-01-04 11:55:41","2024-07-04 02:28:17"
c4990f52-7195-4506-a7c6-7692658abfa5,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C15,NULL,1,2,NULL,"2024-07-01 01:21:33",1,45,1,"2023-01-04 11:55:53","2024-07-01 01:21:33"
c53b4f34-e528-4c3f-b0a6-05221ff40ef2,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A13,NULL,1,4,NULL,"2024-07-04 02:12:23",1,13,1,"2023-01-04 11:55:43","2024-07-04 02:12:23"
c65e27a5-c82d-4f9b-8b40-3e8c8dc95116,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P3,NULL,1,6,NULL,"2024-06-30 02:29:00",1,52,1,"2024-05-23 07:26:28","2024-06-30 02:29:00"
ce966b00-2acb-40be-acaf-3d475608dbc2,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C19,NULL,1,4,NULL,"2024-07-04 01:58:20",1,49,1,"2023-01-04 11:55:54","2024-07-04 01:58:20"
d38827f6-4b94-4ed7-b23a-a9f11b822d88,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A10,NULL,1,4,NULL,"2024-07-01 01:10:37",1,10,1,"2023-01-04 11:55:42","2024-07-01 01:10:37"
d8a5e9cf-16a6-4c83-a326-0e08575da182,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B10,NULL,1,4,NULL,"2024-07-04 02:09:19",1,25,1,"2023-01-04 11:55:47","2024-07-04 02:09:19"
dd1d935e-9ee6-4c47-b16e-d7193397a00f,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P11,NULL,1,6,NULL,"2024-06-30 01:15:53",1,60,1,"2024-05-23 07:26:31","2024-06-30 01:15:53"
dde5d9ce-2f0e-4742-af91-733f9fde99eb,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B15,NULL,1,4,NULL,"2024-07-04 02:00:44",0,30,1,"2023-01-04 11:55:49","2024-07-04 02:05:49"
e0145f9e-ddbd-4a7c-89dd-e770d1ec0a52,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C13,NULL,1,4,NULL,"2024-07-04 02:20:46",0,43,1,"2023-01-04 11:55:53","2024-07-04 02:28:17"
e052e560-be69-4e9c-a997-abd456041634,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P13,NULL,1,6,NULL,NULL,1,62,1,"2024-05-23 07:26:31","2024-06-15 19:20:22"
e4bbe538-ad6c-4eb8-a816-84dc0fc0e629,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A2,NULL,1,2,NULL,"2024-07-04 02:18:30",1,2,1,"2023-01-04 11:55:40","2024-07-04 02:18:30"
e759d65b-a7c7-48b6-8ac5-1d8f496493df,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P1,NULL,1,6,NULL,"2024-06-22 23:40:16",1,50,1,"2024-05-23 07:26:27","2024-06-22 23:40:16"
e9951fc3-27a2-4555-8055-435daaa735e3,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A9,NULL,1,5,NULL,"2024-07-01 01:36:43",1,9,1,"2023-01-04 11:55:42","2024-07-01 01:36:43"
eff4c6f1-0c31-4e41-9cf1-ac7929b31e96,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C10,NULL,1,4,NULL,"2024-07-04 02:07:50",1,40,1,"2023-01-04 11:55:52","2024-07-04 02:07:51"
f886ff91-8302-4fdf-8ed2-eaffeb997c9f,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,A8,NULL,1,4,NULL,"2024-07-04 02:12:00",1,8,1,"2023-01-04 11:55:42","2024-07-04 02:12:00"
f920234a-ce71-461f-a7f6-3f7ed746723a,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P7,NULL,1,6,NULL,"2024-06-30 02:21:49",1,56,1,"2024-05-23 07:26:30","2024-06-30 02:21:49"
f9f9de1c-0b96-460c-bba5-2d3e58fbef95,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,C7,NULL,1,2,NULL,"2024-07-01 01:32:47",1,37,1,"2023-01-04 11:55:51","2024-07-01 01:32:47"
fc3c0c6d-2138-4819-990c-459e91e174a2,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,B9,NULL,1,2,NULL,"2024-07-04 01:59:01",1,24,1,"2023-01-04 11:55:47","2024-07-04 01:59:01"
fc4aeff3-f63b-45d3-8352-0c5a31cbf3d6,88cc107b-bc75-4d1a-9b35-9199e69d3b3d,c3d730a1-296a-4457-a645-7361b8c07d47,P6,NULL,1,6,NULL,"2024-05-26 02:09:59",1,55,1,"2024-05-23 07:26:29","2024-05-26 02:09:59"
